x,CausalPFN,S-Learner,T-Learner,X-Learner,DR-Learner
0.005989583333333334,-0.00039038101186758274,0.001095235616628496,0.0007617190475465028,2.110167631716746e-06,-0.0003028410273881854
0.006041666666666667,-0.0004073540993400865,0.0010843916996321743,0.0007445803689767065,6.119486131978314e-05,-0.0002571921960539368
0.00609375,-0.00042432718681259,0.0010735477826358526,0.0007274416904069102,4.2203352634333256e-05,-0.0002755630672006468
0.006145833333333334,-0.0004413002742850936,0.0010627038656395309,0.000710303011837114,2.3211843948883375e-05,-0.0002939339383473565
0.006197916666666667,-0.0005349050460483473,0.0011299361510167258,0.0007417239225484073,4.220335263433215e-06,-0.0002498438475952529
0.00625,-0.0006246096189881324,0.0011190922340204039,0.0007716833955521983,4.520201190045685e-05,-0.0002676898367091995
0.006302083333333334,-0.000595928565055004,0.0011082483170240822,0.0007553418648228577,0.00010478648213287768,-0.00028553582582314637
0.006354166666666667,-0.0005683947532792006,0.0011331600182318481,0.0007843109420248707,0.00014414068130495368,-0.00024290374071760703
0.0064062500000000005,-0.0005871330418488445,0.001122609180073265,0.0006766604205704766,0.00012612309614183455,-0.00026025400791172175
0.006458333333333334,-0.0005603115699746482,0.0011120583419146817,0.0006593101533763618,0.00010810551097871539,-0.00027760427510583675
0.006510416666666667,-0.0005786824411213578,0.0011015075037560983,0.000689107351383646,0.00016816412818911253,-0.00029495454229995147
0.006562500000000001,-0.0005525392783356555,0.0011259410237022913,0.0007502104662846591,0.0001501465430259934,-0.0003123048094940662
0.006614583333333333,-0.0004924806611252582,0.0011491215426256026,0.0008113135811856719,0.00013212895786287424,-0.0004600165437142326
0.006666666666666667,-0.00046698407834725944,0.0011711430356027483,0.0007943404937131685,0.00011411137269975511,-0.00047900805239968274
0.006718750000000001,-0.00048466170907333857,0.0012394597126795753,0.0007773674062406648,9.609378753663596e-05,-0.0004979995610851326
0.0067708333333333336,-0.0005023393397994177,0.0013077763897564021,0.0008073411564580647,0.00013663335415365396,-0.0005169910697705825
0.006822916666666667,-0.0004419407681519803,0.0012980168644597127,0.0007907291985062529,0.00017519538093569556,-0.0005359825784560324
0.006875,-0.0003815421965045429,0.0013663335415365397,0.0007741172405544408,0.0001580567023658993,-0.0004890035832867616
0.006927083333333334,-0.0003992198272306226,0.0013882329641535017,0.0007575052826026287,0.0002189942261696196,-0.0004444337673569402
0.006979166666666667,-0.00041689745795670175,0.0014090895571220367,0.0007872683739329584,0.0002018555475998233,-0.0003843751501465428
0.00703125,-0.00039038101186758274,0.0013997947711251895,0.000771002498438476,6.692245917729967e-05,-0.00034158338538413494
